Date,Rented Bike Count,Temperature,Humidity,Wind speed,Rainfall
11-06-18,873,19.4,85,1.2,0.5
11-06-18,1280,19.1,84,1.7,0
11-06-18,1647,19,82,1,0
11-06-18,1117,19,76,0.1,0
11-06-18,384,18.2,93,0.8,3.5
12-06-18,470,18,94,0.7,1
12-06-18,454,17.7,92,0.9,0
12-06-18,385,17.7,87,1.2,0
12-06-18,206,17.5,87,0.5,0
12-06-18,144,17.5,84,0.8,0
12-06-18,296,17.2,87,0.6,0
12-06-18,740,16.7,85,1,0
12-06-18,1573,17.1,77,1.5,0
12-06-18,2495,19,67,1.1,0
12-06-18,1317,21.1,60,0.9,0
12-06-18,971,22.1,53,1.1,0
12-06-18,1092,22.9,54,2.6,0
12-06-18,1202,24,51,1.8,0
12-06-18,1215,25.7,46,0.8,0
12-06-18,1246,25.6,45,2.2,0
12-06-18,1427,26.2,42,2.7,0
12-06-18,1714,26.2,47,3.8,0
12-06-18,2270,26.4,47,3,0
12-06-18,3404,24.9,53,3.6,0
12-06-18,2873,23.1,58,2.4,0
12-06-18,2579,21.6,62,3.3,0
12-06-18,2505,20.6,70,1.8,0
12-06-18,2309,20,70,1,0
12-06-18,1657,19.5,72,0.6,0
13-06-18,1274,19.3,76,1.2,0
13-06-18,1088,18.9,77,0.7,0
13-06-18,847,18.4,75,0.6,0
13-06-18,591,18.5,73,1,0
13-06-18,421,18.7,74,0.9,0
13-06-18,290,18.6,76,0.4,0
13-06-18,416,18.7,75,0.9,0
13-06-18,657,19.4,69,0.3,0
13-06-18,959,20.7,65,1.5,0
13-06-18,1111,22.6,59,1.6,0
13-06-18,1269,23,57,2.2,0
13-06-18,1478,24.5,51,1.5,0
13-06-18,1747,24.5,56,2.3,0
13-06-18,1834,24.9,52,1.8,0
13-06-18,2088,26.6,50,2.4,0
13-06-18,2288,25.5,50,2.2,0
13-06-18,2474,25.8,50,1.7,0
13-06-18,2664,25.6,57,3.3,0
13-06-18,2479,23.4,63,3.6,0
13-06-18,2404,22.8,64,2.3,0
13-06-18,2276,22.1,65,1.3,0
13-06-18,2166,21.8,67,0,0
13-06-18,1934,21.6,66,1.2,0
13-06-18,1394,21.5,62,0.1,0
14-06-18,1047,21.1,69,0.5,0
14-06-18,715,20.8,72,1,0
14-06-18,453,20.8,73,0.8,0
14-06-18,289,20.8,73,0.7,0
14-06-18,193,21,72,0.8,0
14-06-18,154,20.3,84,3.2,0
14-06-18,100,19.5,95,1.4,1.5
14-06-18,94,19.4,97,0.9,13.5
14-06-18,187,18.9,97,1.2,11.5
14-06-18,175,19.1,96,0.6,1.5
14-06-18,532,19.7,94,1.1,1
14-06-18,735,20.5,79,1.7,0
14-06-18,945,21.2,75,0.7,0
14-06-18,1056,22.8,67,1.2,0
14-06-18,1153,23.8,62,1.2,0
14-06-18,1292,24.6,57,1.8,0
14-06-18,1550,25,56,0.7,0
14-06-18,1934,24.6,57,1,0
14-06-18,2962,24,61,1.5,0
14-06-18,1856,23.6,63,0.6,0
14-06-18,1557,22.6,74,1.2,0
14-06-18,1807,22.2,72,1,0
14-06-18,1737,21.8,72,1,0
14-06-18,1295,21.6,68,0.8,0
15-06-18,986,21,70,0.9,0
15-06-18,717,20.6,65,1.2,0
15-06-18,403,20.1,67,1.1,0.1
15-06-18,154,18.8,93,1,5.4
15-06-18,72,18,93,1.6,10.5
15-06-18,161,17.4,86,1.1,0.5
15-06-18,609,17.2,83,1.3,0
15-06-18,1467,18.2,75,1.4,0
15-06-18,2328,18.7,71,1.1,0
15-06-18,1170,20.1,65,1.4,0
15-06-18,1004,22,56,1.5,0
15-06-18,1118,22.9,57,1.4,0
15-06-18,1193,24.4,50,1.6,0
15-06-18,1035,25.3,48,1.8,0
15-06-18,1027,26.4,43,2.1,0
15-06-18,1461,26.7,40,1.6,0
15-06-18,1726,26.5,45,1.6,0
15-06-18,2460,26.1,45,1.4,0
15-06-18,2891,25.9,44,1.5,0
15-06-18,2984,24.3,48,1.5,0
15-06-18,2441,22.6,51,1.3,0
15-06-18,2337,21.4,54,1.5,0
15-06-18,2155,20.4,54,1.4,0
15-06-18,1593,19.6,55,1.4,0
16-06-18,1217,19,57,1.6,0
16-06-18,1056,18.4,59,1.3,0
16-06-18,764,17.9,60,0.8,0
16-06-18,518,17.4,61,1.2,0
16-06-18,317,16.9,63,1,0
16-06-18,277,16.6,65,1.2,0
16-06-18,381,16.3,66,0.7,0
16-06-18,583,17,60,1.1,0
16-06-18,892,18.7,57,1,0
16-06-18,1144,20.4,54,1.5,0
16-06-18,1166,21.8,46,0.9,0
16-06-18,1330,23.4,46,1.6,0
16-06-18,1525,24.8,43,1.2,0
16-06-18,1704,26.2,37,1.2,0
16-06-18,1783,27.1,40,1.8,0
16-06-18,1861,27.8,41,1.6,0
16-06-18,1991,28.3,41,2.6,0
16-06-18,2383,28.4,43,2,0
16-06-18,2451,28,46,2.3,0
16-06-18,2475,27.2,48,1.4,0
16-06-18,2497,25,60,2.4,0
16-06-18,2435,23.7,64,1.7,0
16-06-18,1995,22.8,69,1.7,0
16-06-18,1615,22.1,73,1.6,0
17-06-18,1394,21.5,76,1.4,0
17-06-18,929,20.9,79,2,0
17-06-18,755,20.5,76,1.1,0
17-06-18,491,19.9,80,1.6,0
17-06-18,304,19.4,82,0.9,0
17-06-18,238,19,85,0.8,0
17-06-18,324,18.9,83,0.3,0
17-06-18,475,19.6,75,0.9,0
17-06-18,715,21.1,70,0.3,0
17-06-18,944,22.5,66,1.2,0
17-06-18,953,23,66,1.1,0
17-06-18,1146,23.6,63,0.7,0
17-06-18,1422,24.8,56,0.9,0
17-06-18,1563,25.7,52,1.1,0
17-06-18,1709,26.8,44,1.6,0
17-06-18,1979,27.3,51,2.6,0
17-06-18,2235,26.6,51,2.2,0
17-06-18,2330,25.6,58,3.3,0
17-06-18,2474,25,59,3.4,0
17-06-18,2481,24.2,62,1.9,0
17-06-18,2429,23.1,67,2.1,0
17-06-18,2055,22.7,66,0.9,0
17-06-18,1819,22.2,70,0.5,0
17-06-18,1323,21.7,74,1.4,0
18-06-18,917,21.3,74,1.4,0
18-06-18,547,21,74,0.5,0
18-06-18,436,20.7,76,0.3,0
18-06-18,202,20.5,77,0.5,0
18-06-18,164,20.2,78,0.7,0
18-06-18,383,20,80,0.3,0
18-06-18,779,20,78,0.4,0
18-06-18,1590,20.6,76,0.5,0
18-06-18,2357,22.7,65,0.7,0
18-06-18,1263,24.7,59,1.1,0
18-06-18,822,26.1,53,0.9,0
18-06-18,915,27.3,45,2.4,0
18-06-18,988,28.4,45,2.2,0
18-06-18,938,29.4,42,1.7,0
18-06-18,997,29.8,36,2,0
18-06-18,1177,30.5,34,2.8,0
18-06-18,1401,30.5,34,2.9,0
18-06-18,2040,29.5,36,3.7,0
18-06-18,746,29.2,35,2.7,0
18-06-18,1557,28.1,38,2.6,0
18-06-18,2515,25.7,43,2.1,0
18-06-18,1702,23.8,48,2,0
18-06-18,1373,22.9,56,1.3,0
18-06-18,1732,22.3,59,1.1,0
19-06-18,1055,21.5,63,1,0
19-06-18,766,20.9,66,0.8,0
19-06-18,527,20.2,71,1.2,0
19-06-18,369,19.9,69,1.4,0
19-06-18,268,19.7,73,1.6,0
19-06-18,317,19.4,77,0.8,0
19-06-18,746,19.1,75,0.4,0
19-06-18,1616,19.9,72,0.6,0
19-06-18,2430,21.1,66,1,0
19-06-18,1381,22.4,62,0.9,0
19-06-18,937,23.7,56,1.6,0
19-06-18,1014,24.6,53,1.4,0
19-06-18,1224,25.8,48,1.5,0
19-06-18,1230,26.6,46,2.9,0
19-06-18,1258,27.2,44,2.9,0
19-06-18,1363,26.7,42,2.6,0
19-06-18,1700,26.1,46,3,0
19-06-18,2328,25.1,51,2.4,0
19-06-18,3556,24.1,57,2.9,0
19-06-18,2809,23.3,59,2.6,0
19-06-18,2525,22.4,62,2.2,0
19-06-18,2378,21.6,66,2.4,0
19-06-18,2096,20.8,71,2.1,0
19-06-18,1456,20.1,73,1.9,0
20-06-18,1030,19.7,71,2,0
20-06-18,803,19.6,73,1.4,0
20-06-18,576,19.6,78,0.8,0
20-06-18,340,19.4,79,0.8,0
20-06-18,249,19.1,82,1.5,0
20-06-18,336,19.1,83,2,0
20-06-18,714,19.4,83,1.6,0
20-06-18,1629,20,77,1.7,0
20-06-18,2440,20.6,77,1.2,0
20-06-18,1401,21.1,73,2,0
20-06-18,1002,22.2,70,3.1,0
20-06-18,1100,23.7,56,2.4,0
20-06-18,1252,25.2,53,3.3,0
20-06-18,1184,26.2,51,3.2,0
20-06-18,1158,27.5,47,2.7,0
20-06-18,1266,27.9,45,3.6,0
20-06-18,1600,28.2,48,3.9,0
20-06-18,2289,28,50,3.2,0
20-06-18,3384,27,55,3.1,0
20-06-18,2741,25.6,61,2.7,0
20-06-18,2519,23.3,68,3.6,0
20-06-18,2246,21.6,74,3.3,0
20-06-18,1979,20.6,78,3,0
20-06-18,1401,20.1,82,3.6,0
21-06-18,1083,20,83,2.6,0
21-06-18,794,20.1,82,1.2,0
21-06-18,539,20.2,82,0.9,0
21-06-18,394,20,83,1.7,0
21-06-18,215,19.6,87,1.2,0
21-06-18,308,19.4,82,2.1,0
21-06-18,709,19.5,80,1.6,0
21-06-18,1543,19.9,74,1.7,0
21-06-18,2370,21.4,65,1.9,0
21-06-18,1360,22.7,59,2,0
21-06-18,922,23.9,57,2.1,0
21-06-18,1066,25.5,57,1.8,0
21-06-18,1197,26.4,46,1.4,0
21-06-18,1147,27.3,33,3.4,0
21-06-18,1152,28,39,2.6,0
21-06-18,1276,28.3,40,3.2,0
21-06-18,1473,28.5,42,3.1,0
21-06-18,2176,28.4,43,3.3,0
21-06-18,3418,27.8,43,3,0
21-06-18,2811,26.9,42,2.4,0
21-06-18,2556,25.1,55,2.3,0
21-06-18,2436,23.8,63,1.5,0
21-06-18,2179,22.8,67,2.1,0
21-06-18,1497,21.9,59,2.6,0
22-06-18,1137,20.7,67,1.9,0
22-06-18,912,20.2,75,1.4,0
22-06-18,602,19.8,80,1.5,0
22-06-18,413,19.3,85,1.6,0
22-06-18,268,19.1,86,1.4,0
22-06-18,336,18.6,85,1,0
22-06-18,710,18.2,83,0.6,0
22-06-18,1529,18.8,66,1.1,0
22-06-18,2283,21.9,58,1.2,0
22-06-18,1284,24.2,47,1.2,0
22-06-18,902,26.3,34,0.9,0
22-06-18,1020,28.1,35,1.3,0
22-06-18,1116,29.8,28,1.3,0
22-06-18,1073,30.6,26,1.2,0
22-06-18,1087,31.6,25,2.3,0
22-06-18,1203,31.9,23,1.8,0
22-06-18,1466,30.8,31,3.8,0
22-06-18,2146,30.4,28,2.9,0
22-06-18,3365,29.3,27,3.4,0
22-06-18,2732,27.1,32,3.5,0
22-06-18,2493,25.4,31,2.5,0
22-06-18,2251,24.2,32,1.5,0
22-06-18,2103,23.3,32,1.1,0
22-06-18,1648,22.9,34,1.1,0
23-06-18,1322,22.7,36,1.5,0
23-06-18,1073,22.5,39,1.1,0
23-06-18,818,22.3,37,1.8,0
23-06-18,540,22,42,0.2,0
23-06-18,375,21.6,47,0.4,0
23-06-18,339,21.1,48,0.3,0
23-06-18,417,21,48,0.6,0
23-06-18,622,21.3,44,0.5,0
23-06-18,934,22.6,42,0.7,0
23-06-18,1072,24.3,37,1.1,0
23-06-18,1064,25.8,35,1.5,0
23-06-18,1229,27.5,31,1.9,0
23-06-18,1374,28.4,31,2.7,0
23-06-18,1483,27.9,41,3.9,0
23-06-18,1445,28,46,3.6,0
23-06-18,1589,28.4,43,3.1,0
23-06-18,1837,28.3,48,3.1,0
23-06-18,2101,28.1,49,3.2,0
23-06-18,2256,26.3,55,3.2,0
23-06-18,2288,25.7,59,2.8,0
23-06-18,2262,24.6,65,2.1,0
23-06-18,2175,23.8,68,2.2,0
23-06-18,1932,23,74,2.4,0
23-06-18,1402,22.5,77,2.7,0
24-06-18,849,22,81,1.6,0
24-06-18,545,21.5,83,1.3,0
24-06-18,1254,20.9,87,1.8,0
24-06-18,644,20.6,91,0.8,0
24-06-18,286,20.5,90,0.8,0
24-06-18,235,20.3,87,1,0
24-06-18,258,20.2,87,2,0
24-06-18,369,20.5,82,0.8,0
24-06-18,561,21.3,78,0.7,0
24-06-18,734,23.1,68,1.9,0
24-06-18,763,25,60,1.5,0
24-06-18,870,27.1,52,2.1,0
24-06-18,1042,28.9,40,2.3,0
24-06-18,1062,30.6,31,2.7,0
24-06-18,1064,31.6,34,2.9,0
24-06-18,1213,31.8,31,3.4,0
24-06-18,1471,31.3,32,3.2,0
24-06-18,1754,30.9,34,2.5,0
24-06-18,2094,29.8,35,3.3,0
24-06-18,2290,27.8,41,2.7,0
24-06-18,2387,26.1,49,1.9,0
24-06-18,2153,24.5,71,1.7,0
24-06-18,1801,23.9,72,0.8,0
24-06-18,1329,23.3,75,2,0
25-06-18,962,22.9,79,0.6,0
25-06-18,585,22.5,80,1.1,0
25-06-18,424,22.3,80,0.8,0
25-06-18,264,22,83,0.5,0
25-06-18,199,21.8,82,0.7,0
25-06-18,338,21.5,84,0.3,0
25-06-18,785,21.3,81,0.7,0
25-06-18,1620,22.1,74,0.3,0
25-06-18,2331,23.8,66,0.9,0
25-06-18,1293,25.4,61,1,0
25-06-18,878,26.4,55,0.9,0
25-06-18,968,27.8,46,1.3,0
25-06-18,1039,29.8,42,2.1,0
25-06-18,1073,31.2,36,2,0
25-06-18,1016,32.3,35,1.8,0
25-06-18,1184,32.7,31,1.7,0
25-06-18,1407,32.2,39,2.8,0
25-06-18,2008,31.5,42,2.3,0
25-06-18,3238,30.7,43,1.6,0
25-06-18,2779,29.8,45,1.5,0
25-06-18,2456,28.8,54,1.1,0
25-06-18,2372,27.9,55,0.5,0
25-06-18,2046,27.4,55,0.3,0
25-06-18,1437,27.2,55,0.7,0
26-06-18,1052,26.9,61,1.5,0
26-06-18,783,26.7,50,1.8,0
26-06-18,524,26.1,51,1.7,0
26-06-18,353,25.4,50,1.1,0
26-06-18,143,24.7,49,1,0
26-06-18,45,23.7,64,0.9,0.1
26-06-18,37,22.5,83,0.8,0.4
26-06-18,49,21.2,87,0.8,1.5
26-06-18,53,20.8,94,1,3.5
26-06-18,19,20.3,96,1.1,6.5
26-06-18,9,20.3,97,1,9.5
26-06-18,11,20.4,97,1.4,16
26-06-18,10,20.5,97,1.8,5
26-06-18,24,20.5,97,1.2,14.5
26-06-18,26,21,97,0.7,2.5
26-06-18,65,21.5,97,0.6,4.5
26-06-18,56,23.3,96,3.4,1
26-06-18,113,24,95,5,2
26-06-18,156,24.1,95,4.4,1
26-06-18,203,24.2,94,4.7,1.5
26-06-18,199,24.1,94,4.5,0.5
26-06-18,275,23.5,94,4.6,1.5
26-06-18,443,22.4,95,4.1,0
26-06-18,552,21.6,89,4.3,0
27-06-18,513,20.5,94,3.7,0
27-06-18,254,20,96,3,0.1
27-06-18,164,19.6,97,2.6,0.4
27-06-18,152,19.4,97,2.9,0
27-06-18,110,19.2,97,1,0.5
27-06-18,162,19.1,97,1.2,0
27-06-18,417,19.2,97,1.5,0
27-06-18,1084,19.3,98,1,0
27-06-18,1995,19.7,97,1.5,0
27-06-18,1238,20,96,1.6,0
27-06-18,862,21.4,85,1.1,0
27-06-18,1015,23.4,73,1.3,0
27-06-18,1145,24.1,73,2.2,0
27-06-18,1234,24.9,69,2.2,0
27-06-18,1243,24.7,72,2.9,0
27-06-18,1362,25.5,68,2.4,0
27-06-18,1618,25,74,2.2,0
27-06-18,2115,25.1,70,2.2,0
27-06-18,3172,25,69,1.5,0
27-06-18,2487,24.9,70,1.8,0
27-06-18,2274,24.2,72,1.4,0
27-06-18,2200,23.3,71,1.3,0
27-06-18,1959,22.7,77,2,0
27-06-18,980,22.3,83,2.6,0
28-06-18,561,22.2,84,1.1,0
28-06-18,1068,22.2,84,0.3,0
28-06-18,652,22.4,84,0.6,0
28-06-18,344,22.4,86,0.6,0
28-06-18,233,22.3,88,0.9,0
28-06-18,266,22.1,93,0.4,0
28-06-18,594,22,90,0.4,0.1
28-06-18,1391,22.7,81,0.4,0
28-06-18,2288,24.2,73,1,0
28-06-18,1246,24.8,75,1.1,0
28-06-18,826,25.3,70,0.6,0
28-06-18,938,26.5,64,1.8,0
28-06-18,1158,27,68,2,0
28-06-18,1040,27.2,68,1.8,0
28-06-18,1030,27.1,72,3,0
28-06-18,1209,26.4,76,3.7,0
28-06-18,766,25.2,81,3.6,0
28-06-18,65,22.2,92,1.2,4.9
28-06-18,596,20.6,97,0.7,21.5
28-06-18,944,20.9,97,1,0
28-06-18,1039,21,96,0.1,0
28-06-18,1223,21.3,94,0.3,0
28-06-18,1239,21.6,94,1.1,0
28-06-18,931,21.7,96,0.3,0
29-06-18,470,21.9,95,1.9,0
29-06-18,460,22,96,0.1,0.1
29-06-18,345,22.2,96,0.8,0.2
29-06-18,227,22.3,96,1.2,0.1
29-06-18,123,22.3,96,0,0.1
29-06-18,133,22.1,97,0.5,1.5
29-06-18,308,21.9,97,0.2,4.5
29-06-18,883,22,97,0.9,0
29-06-18,2028,22.2,95,1.6,0
29-06-18,1195,22.9,86,1.7,0
29-06-18,913,24.4,76,2.1,0
29-06-18,956,24.8,74,1.8,0
29-06-18,1168,26.1,67,2.2,0
29-06-18,1117,26.8,65,2,0
29-06-18,1175,27.8,57,2.1,0
29-06-18,1209,28.4,63,2.8,0
29-06-18,1554,29,57,2.3,0
29-06-18,2099,28.5,60,2.6,0
29-06-18,3113,28.1,60,1.9,0
29-06-18,2602,27.1,64,1.1,0
29-06-18,2339,26.2,70,1.5,0
29-06-18,2225,25.2,75,1.4,0
29-06-18,2103,24.2,80,1.3,0
29-06-18,1552,23.5,83,1.4,0
30-06-18,1275,23,84,1.9,0
30-06-18,1070,22.6,85,0.3,0
30-06-18,859,22.2,88,1,0
30-06-18,625,21.9,88,0.9,0
30-06-18,382,21.7,93,0.1,0
30-06-18,247,21.7,88,0.6,0
30-06-18,310,22.1,85,0.5,0.1
30-06-18,468,22.5,86,0.6,0
30-06-18,825,23.4,81,0.5,0
30-06-18,862,24.2,81,0.9,0
30-06-18,933,25.1,73,0.9,0
30-06-18,871,26.4,71,1,0
30-06-18,858,25.2,94,2.8,6.4
30-06-18,1144,25.6,87,1.7,3.5
30-06-18,1235,27.5,69,0.5,0
30-06-18,1311,27.8,71,0.9,0
30-06-18,1317,27.9,69,0.5,0
30-06-18,1291,27.4,75,2.3,0
30-06-18,306,27.5,79,0.5,0.5
30-06-18,481,24.3,95,0.5,4
30-06-18,778,24.2,88,0.8,0
30-06-18,1005,23.9,84,0.7,0
30-06-18,1107,23.4,88,0.9,0
30-06-18,919,22.9,92,0.6,0
01-07-18,865,22.6,88,0.2,0
01-07-18,740,22.7,87,0.5,0
01-07-18,586,22.7,87,0.5,0
01-07-18,368,22.7,86,0.7,0
01-07-18,211,22.7,85,0.7,0
01-07-18,54,22.6,86,0.5,0.1
01-07-18,60,22.3,93,0.6,0.4
01-07-18,25,22.1,89,0.5,0.5
01-07-18,20,22.1,93,0.5,1
01-07-18,9,22.1,94,0.9,1.5
01-07-18,13,21.6,97,0.5,12
01-07-18,11,21.2,97,1.2,18.5
01-07-18,9,21.1,97,1.2,7.5
01-07-18,30,21.2,97,1.1,3.5
01-07-18,14,21.5,97,0.7,1
01-07-18,51,21.8,97,0.7,5.5
01-07-18,41,22.2,97,1.1,1
01-07-18,25,22.4,96,0.4,1.5
01-07-18,17,22.2,96,1.2,3.5
01-07-18,18,21.9,96,1.2,5.5
01-07-18,16,21.9,97,1.1,6
01-07-18,17,21.8,97,0.6,3.5
01-07-18,16,21.7,97,0.7,3.5
01-07-18,15,21.5,97,1.5,5
02-07-18,26,21.4,97,0.6,2.5
02-07-18,28,21.3,97,1,3
02-07-18,17,21.2,97,0.8,2
02-07-18,23,21.1,96,2.4,4.5
02-07-18,58,20.8,97,1,4
02-07-18,28,20.7,97,0.3,0.5
02-07-18,40,20.7,97,0.3,1
02-07-18,126,20.7,97,0.4,0.5
02-07-18,104,20.8,96,0.4,1.5
02-07-18,128,21,97,1.3,3
02-07-18,27,21.4,97,0.6,1
02-07-18,153,21.7,97,0.5,8
02-07-18,218,22.4,97,1,0
02-07-18,304,22.6,97,0.6,0.5
02-07-18,381,23.3,96,0.3,0
02-07-18,619,24.2,93,1,0
02-07-18,839,25.2,87,0.9,0
02-07-18,861,25.3,87,0.6,0
02-07-18,832,24.9,87,1.9,0
02-07-18,44,24.1,93,2.1,1.5
02-07-18,61,23.5,97,0.1,24
02-07-18,72,23.4,98,0.4,1
02-07-18,83,23.4,98,0.3,2.5
02-07-18,168,23.4,98,0.3,0.5
03-07-18,349,23.2,98,0.2,0.5
03-07-18,407,23.1,98,0,0
03-07-18,354,23,98,0.1,0
03-07-18,233,22.8,98,0,0
03-07-18,149,22.7,97,0.2,0
03-07-18,224,22.6,97,0,0
03-07-18,600,22.6,95,0.1,0
03-07-18,1308,23.5,86,0.2,0
03-07-18,2135,24.3,83,0.5,0
03-07-18,1156,25.7,76,0.8,0
03-07-18,818,27.6,71,1.6,0
03-07-18,906,29.2,66,1.4,0
03-07-18,944,30.1,64,1.2,0
03-07-18,994,31.2,54,1.3,0
03-07-18,1001,31,56,1.5,0
03-07-18,1069,32,54,1.2,0
03-07-18,1325,31.3,52,1.2,0
03-07-18,1783,32.4,50,2.2,0
03-07-18,2965,32.2,57,1.8,0
03-07-18,2598,30.4,62,0.9,0.1
03-07-18,2398,28.8,72,0.9,0
03-07-18,2264,27.8,72,0.6,0
03-07-18,1948,26.9,78,0.6,0
03-07-18,1365,26.4,78,0.3,0
04-07-18,971,25.9,79,0.3,0
04-07-18,796,25.4,79,1,0
04-07-18,555,25.1,82,0.2,0
04-07-18,372,24.9,83,0.2,0
04-07-18,234,24.7,82,0.3,0
04-07-18,316,24.2,86,0.2,0
04-07-18,747,24,84,0.1,0
04-07-18,1450,24.6,78,0.5,0
04-07-18,2215,26.4,64,0.5,0
04-07-18,1191,27.4,68,0.5,0
04-07-18,831,28.5,65,1.5,0
04-07-18,941,30,60,2.3,0
04-07-18,1021,30.5,58,2.5,0
04-07-18,1007,31,60,2.6,0
04-07-18,1005,31.3,58,3,0
04-07-18,1038,31.1,57,3.7,0
04-07-18,1306,31.6,57,2.7,0
04-07-18,1856,31.2,56,3.4,0
04-07-18,3080,30,60,2.5,0
04-07-18,2637,28.2,64,2.8,0
04-07-18,2415,27.1,67,2.9,0
04-07-18,2274,26.2,70,2.2,0
04-07-18,2091,25.1,73,2.5,0
04-07-18,1432,24.7,74,1.4,0
05-07-18,1078,24.2,77,1.8,0
05-07-18,846,23.9,79,1.7,0
05-07-18,568,23.6,80,1.5,0
05-07-18,376,23.5,81,0.9,0
05-07-18,267,23.5,80,0.4,0
05-07-18,326,23.5,80,0.3,0
05-07-18,438,23.5,80,0.3,0
05-07-18,828,23.5,90,0.5,0.5
05-07-18,1836,23.6,93,0.9,0
05-07-18,1112,24.2,84,0.9,0
05-07-18,827,25.6,75,1.1,0
05-07-18,890,26.3,71,1.1,0
05-07-18,996,27,68,1.1,0
05-07-18,929,28.1,67,1.1,0
05-07-18,933,28.3,67,3,0
05-07-18,1011,28.8,66,0.9,0
05-07-18,1105,28.2,71,1.7,0
05-07-18,1381,27.3,76,0.9,0
05-07-18,2594,26.8,71,1.2,0
05-07-18,2309,26.7,69,1.4,0
05-07-18,2122,25.8,68,1.4,0
05-07-18,2063,25.2,67,1.5,0
05-07-18,1941,24.4,67,1.6,0
05-07-18,1406,23.9,66,1.5,0
06-07-18,1075,23.5,65,1.9,0
06-07-18,839,23.1,66,1.6,0
06-07-18,558,22.8,65,1.8,0
06-07-18,403,22.6,66,1.5,0
06-07-18,273,22.6,66,0.9,0
06-07-18,311,22.5,66,1.5,0
06-07-18,723,22.4,65,1.6,0
06-07-18,1449,22.6,63,1.3,0
06-07-18,2273,23.2,60,1.7,0
06-07-18,1318,23.3,61,1.7,0
06-07-18,998,23.7,59,1.7,0
06-07-18,1024,23.9,59,2.1,0
06-07-18,1216,25.7,57,1.9,0
06-07-18,1210,26.2,53,2.1,0
06-07-18,1209,27,52,2.1,0
06-07-18,1346,26.9,51,2,0
06-07-18,1635,26.6,54,2.3,0
06-07-18,2282,26.6,52,2.2,0
06-07-18,3196,25.9,52,2.1,0
06-07-18,2557,25,52,2.2,0
06-07-18,2223,23.8,55,2.3,0
06-07-18,2183,23.1,54,2.1,0
06-07-18,1917,22.5,54,2.1,0
06-07-18,1458,22,55,1.7,0
07-07-18,1191,21.5,56,1.8,0
07-07-18,1079,21.1,57,2,0
07-07-18,760,20.7,58,1.5,0
07-07-18,545,20.4,59,1,0
07-07-18,331,20,63,1.8,0
07-07-18,273,19.8,63,1.4,0
07-07-18,396,19.5,61,1.5,0
07-07-18,567,19.6,57,1.6,0
07-07-18,832,21.2,52,1.6,0
07-07-18,1009,22.6,51,1.7,0
07-07-18,1050,24,49,1.7,0
07-07-18,1129,25,48,1.5,0
07-07-18,1328,26.4,47,1.7,0
07-07-18,1399,27.5,43,2,0
07-07-18,1430,28.3,43,1.6,0
07-07-18,1579,28.7,42,1.3,0
07-07-18,1764,28.9,44,1.6,0
07-07-18,2020,28.9,45,1.4,0
07-07-18,2238,27.8,48,1.2,0
07-07-18,2352,26.1,51,1.4,0
07-07-18,2232,24.6,51,1.7,0
07-07-18,2235,23.4,52,1.4,0
07-07-18,1921,22.6,51,1.7,0
07-07-18,1416,21.7,51,1.7,0
08-07-18,1208,20.7,51,1.7,0
08-07-18,946,19.9,52,1.6,0
08-07-18,648,19.3,54,1.4,0
08-07-18,460,18.8,56,1.2,0
08-07-18,277,18.4,57,1.1,0
08-07-18,253,18.1,57,1.4,0
08-07-18,267,17.8,58,1.1,0
08-07-18,410,18.2,54,1.2,0
08-07-18,684,19.1,53,1.7,0
08-07-18,787,20.8,51,1.5,0
08-07-18,867,22.5,48,1.6,0
08-07-18,1053,23.8,47,2.1,0
08-07-18,1237,25,46,1.9,0
08-07-18,1442,26.1,45,1.8,0
08-07-18,1517,27.1,41,1.4,0
08-07-18,1693,27.6,37,1.9,0
08-07-18,2070,27.9,39,1.2,0
08-07-18,2266,27.4,44,1.7,0
08-07-18,2351,26.7,48,1,0
08-07-18,2272,26.3,51,1.7,0
08-07-18,2348,25.7,53,1.3,0
08-07-18,2055,25.3,55,1.4,0
08-07-18,1717,25,57,1,0
08-07-18,1252,24.6,60,2.6,0
09-07-18,900,24.2,61,1.7,0
09-07-18,554,23.7,64,0.8,0
09-07-18,387,22.7,63,0.9,0
09-07-18,285,21.9,63,1.3,0
09-07-18,206,21.4,63,1.5,0
09-07-18,301,21.1,64,1.5,0
09-07-18,486,21,64,1,0
09-07-18,451,20.9,66,1.4,0
09-07-18,670,20.7,73,0.8,0.2
09-07-18,575,21.1,72,1,0
09-07-18,217,21.1,73,1.2,0
09-07-18,186,20.6,82,1,0.3
09-07-18,71,20.7,83,0.6,0
09-07-18,99,20.3,87,1,0.5
09-07-18,110,20.2,89,1,0.5
09-07-18,59,20.3,90,0.9,0
09-07-18,68,20.2,91,1.2,1
09-07-18,104,20.3,93,1.4,1
09-07-18,140,20.3,93,1.3,0.5
09-07-18,68,20.4,94,1.1,0.5
09-07-18,48,20.3,95,0.8,1
09-07-18,95,20.3,96,1,1.5
09-07-18,71,20.4,96,1.1,0.5
09-07-18,40,20.4,96,0.6,1
10-07-18,29,20.4,97,0.3,5.5
10-07-18,39,20.4,97,0.3,8.5
10-07-18,84,20.5,98,0.5,6.5
10-07-18,136,20.6,98,0.8,0.5
10-07-18,133,20.6,97,0.5,0
10-07-18,174,20.6,97,0.6,0
10-07-18,534,20.7,97,0.9,0
10-07-18,1209,21.1,95,0.4,0
10-07-18,2017,21.7,89,0.5,0
